#Filter     Eff. Wave     Flux(Scaled)     Error(NMAD)
0       1171.70      3.72265    9.517e-03   
1       1333.80      3.89540    1.300e-02   
2       1488.00      3.72020    7.142e-03   
3       1561.65      3.22150    2.298e-03   
4       1629.60      3.11435    3.353e-03   
5       1735.70      2.87010    2.622e-03   
6       1774.00      2.76300    4.049e-03   
7       1825.05      2.58150    4.381e-03   
8       1870.45      2.40335    6.643e-03   
9       1951.85      2.27000    1.407e-03   
10      2026.50      2.17775    9.540e-04   
11      2063.30      2.17550    3.742e-03   
12      2121.10      2.01775    4.513e-03   
13      2168.20      1.89205    8.954e-04   
14      2214.40      1.84715    2.296e-03   
15      2268.45      1.76760    1.448e-03   
16      2314.10      1.69155    4.673e-03   
17      2393.55      1.57165    2.054e-03   
18      2469.75      1.49820    2.000e-03   
19      2541.70      1.44955    7.430e-04   
20      2578.90      1.41965    2.822e-03   
21      2645.25      1.40825    3.659e-03   
22      2700.80      1.33260    2.505e-03   
23      2752.50      1.31750    1.625e-03   
24      2813.90      1.26855    7.511e-04   
25      2853.10      1.20650    1.008e-03   
26      2923.25      1.15475    2.262e-03   
27      2975.25      1.17470    1.776e-03   
28      3080.65      1.16050    9.454e-04   
29      3158.05      1.11030    3.805e-03   
30      3209.65      1.07885    1.232e-03   
31      3298.80      1.01985    3.071e-03   
32      3402.90      0.99116    4.116e-03   
33      3483.30      1.04785    4.787e-04   
34      3575.20      1.04425    1.704e-03   
35      3639.35      1.10610    1.372e-03   
36      3685.40      1.06135    2.837e-03   
37      3766.05      1.06525    1.738e-03   
38      3888.00      1.12180    1.194e-03   
39      3974.40      1.09105    2.762e-03   
40      4061.00      1.13845    1.504e-03   
41      4163.65      1.08995    2.537e-03   
42      4284.60      0.99473    1.084e-03   
43      4377.10      1.02220    1.909e-03   
44      4507.85      0.95362    2.657e-03   
45      4564.45      0.96893    1.240e-03   
46      4672.90      1.03415    9.938e-04   
47      4825.65      1.11025    2.143e-03   
48      4924.85      1.04190    2.853e-03   
49      4992.20      0.94388    6.848e-04   
50      5084.65      0.94346    2.177e-03   
51      5229.70      0.92827    1.975e-03   
52      5373.55      0.86743    3.578e-03   
53      5445.65      0.72935    1.975e-03   
54      5585.25      0.72057    1.535e-03   
55      5700.40      0.70803    2.732e-03   
56      5797.45      0.79206    1.507e-03   
57      5920.65      0.73782    1.523e-03   
58      6003.50      0.70037    2.940e-03   
59      6116.15      0.75662    8.929e-04   
60      6246.50      0.72787    1.368e-03   
61      6383.85      0.75054    1.990e-03   
62      6602.30      0.70088    3.566e-03   
63      6797.50      0.71826    2.288e-03   
64      6964.20      0.63251    1.428e-03   
65      7202.65      0.59528    1.992e-03   
66      7368.90      0.53947    2.039e-03   
67      7501.15      0.53878    4.958e-03   
68      7675.05      0.54083    2.326e-03   
69      7827.35      0.55407    2.785e-03   
70      8068.00      0.49637    1.545e-03   
71      8552.45      0.46596    9.225e-03   
72      8818.35      0.44033    1.114e-03   
73      9370.45      0.41485    2.822e-03   
74      9844.65      0.39765    1.740e-03   
75     10062.00      0.42102    2.256e-03   
76     10220.50      0.39917    3.535e-04   
77     10513.50      0.36531    2.355e-03   
78     12431.00      0.33557    6.982e-05   
79     14453.00      0.25833    1.399e-04   
80     16040.50      0.21128    6.260e-05   
81     16911.50      0.21005    8.111e-05   
82     19160.00      0.16054    2.614e-04   
83     20701.50      0.12495    9.723e-05   
84     22359.00      0.09569    3.896e-03   
85     25493.00      0.03996    3.777e-02   
86     27612.50      0.07839    1.143e-02   
87     32283.00      0.04596    1.727e-02   
88     37416.50      0.03029    9.822e-03   
89     99262.50      0.00518    2.060e-03   
90    451205.00      0.00891    1.576e-03   
91    721930.00      0.00218    2.184e-03   
