#Filter     Eff. Wave     Flux(Scaled)     Error(NMAD)
0       1163.70      2.96380    3.318e-02   
1       1367.60      3.25140    1.602e-02   
2       1488.60      2.96380    1.523e-02   
3       1579.80      2.72230    9.004e-03   
4       1686.90      2.46270    5.128e-03   
5       1733.60      2.42670    6.356e-03   
6       1807.60      2.21120    3.100e-03   
7       1852.40      2.10290    2.393e-03   
8       1912.00      1.96940    6.329e-03   
9       1975.85      1.85275    2.321e-03   
10      2057.75      1.71040    3.158e-03   
11      2112.15      1.62945    7.173e-03   
12      2154.40      1.56550    2.166e-03   
13      2190.95      1.51820    1.564e-03   
14      2248.65      1.43045    4.462e-03   
15      2319.50      1.41615    3.641e-03   
16      2357.50      1.33950    3.733e-03   
17      2416.00      1.30105    2.524e-03   
18      2457.25      1.27720    2.345e-03   
19      2535.50      1.20810    2.964e-03   
20      2588.90      1.17395    2.344e-03   
21      2645.90      1.14805    1.267e-03   
22      2697.70      1.12965    1.283e-03   
23      2769.30      1.10460    3.876e-03   
24      2820.45      1.09885    3.032e-03   
25      2884.90      1.05845    4.569e-03   
26      2940.20      0.99780    1.483e-03   
27      2996.80      1.01225    2.620e-03   
28      3054.75      0.94697    5.019e-03   
29      3126.50      0.93724    1.987e-03   
30      3178.80      0.96274    1.968e-03   
31      3256.30      0.93088    2.559e-03   
32      3339.90      0.88039    2.456e-03   
33      3434.80      0.88053    3.942e-03   
34      3534.35      0.91357    2.515e-03   
35      3614.90      0.93686    1.947e-03   
36      3691.15      0.96691    1.560e-03   
37      3774.30      0.99463    1.128e-03   
38      3853.85      1.00740    2.022e-03   
39      3935.00      1.03550    9.448e-04   
40      4029.40      0.98868    1.325e-03   
41      4130.05      1.04020    5.509e-03   
42      4241.45      1.04530    2.548e-03   
43      4348.35      1.00412    9.836e-04   
44      4442.10      0.96399    4.455e-03   
45      4542.25      0.98711    6.227e-04   
46      4671.60      0.97852    2.678e-03   
47      4788.30      0.93867    3.835e-03   
48      4897.00      0.98659    1.517e-03   
49      5039.10      0.93128    2.344e-03   
50      5103.65      0.89392    5.110e-04   
51      5182.90      0.86121    3.110e-03   
52      5308.70      0.82015    1.661e-03   
53      5498.85      0.75664    1.208e-03   
54      5587.95      0.74005    1.126e-03   
55      5679.90      0.73242    1.070e-03   
56      5787.15      0.72013    3.211e-03   
57      5970.40      0.73144    5.026e-04   
58      6090.50      0.70065    2.906e-03   
59      6164.75      0.70390    1.299e-03   
60      6248.85      0.73825    1.117e-03   
61      6379.55      0.70789    9.617e-04   
62      6642.20      0.74194    3.480e-03   
63      6799.25      0.68955    9.820e-04   
64      6969.65      0.62263    9.085e-04   
65      7206.40      0.57598    1.267e-03   
66      7466.05      0.54850    8.307e-04   
67      7649.75      0.54016    1.346e-03   
68      7758.60      0.52410    2.294e-03   
69      8085.90      0.51011    3.022e-03   
70      8277.20      0.49008    1.704e-03   
71      8505.40      0.44606    2.587e-03   
72      8850.60      0.43192    3.946e-03   
73      9272.40      0.43959    7.967e-04   
74      9691.40      0.41766    4.779e-03   
75     10117.50      0.38517    4.800e-04   
76     10427.00      0.38699    2.814e-03   
77     10718.50      0.37777    7.418e-04   
78     12200.50      0.31850    1.138e-04   
79     14484.50      0.24538    1.085e-04   
80     16084.00      0.20699    5.553e-05   
81     17282.00      0.18142    3.959e-05   
82     18761.00      0.14742    4.765e-05   
83     20982.00      0.09522    3.546e-04   
84     22473.50      0.09314    2.011e-03   
85     25519.50      0.07790    1.108e-02   
86     28340.00      0.03448    7.092e-03   
87     32646.00      0.03525    1.116e-02   
88     38291.50      0.02118    6.484e-03   
89     98649.50      0.00271    1.199e-03   
90    394420.00      0.00274    2.736e-03   
91    631060.00      0.00137    1.365e-03   
