#Filter     Eff. Wave     Flux(Scaled)     Error(NMAD)
0       1140.25      0.51894    1.164e-01   
1       1308.90      0.86611    3.683e-02   
2       1372.40      0.95521    1.236e-02   
3       1487.65      1.08820    2.170e-02   
4       1558.80      1.05380    1.658e-02   
5       1617.10      0.98419    3.422e-03   
6       1673.45      0.96358    1.300e-02   
7       1728.05      0.95520    5.828e-03   
8       1783.95      0.95627    1.132e-02   
9       1816.10      0.97035    1.074e-02   
10      1872.50      0.92105    4.036e-03   
11      1901.75      0.90199    8.394e-03   
12      1938.35      0.86586    4.970e-03   
13      2008.40      0.77873    2.363e-03   
14      2072.00      0.77145    5.686e-03   
15      2113.10      0.65932    3.896e-03   
16      2165.50      0.67020    4.936e-03   
17      2207.40      0.63767    9.306e-04   
18      2242.80      0.66987    2.250e-03   
19      2298.15      0.66084    5.397e-03   
20      2346.45      0.64065    4.962e-03   
21      2390.80      0.63904    3.843e-03   
22      2446.40      0.64228    4.872e-03   
23      2507.85      0.64888    3.004e-03   
24      2574.25      0.64599    2.735e-03   
25      2622.45      0.65856    5.344e-03   
26      2672.10      0.66809    2.076e-03   
27      2724.25      0.66763    9.837e-04   
28      2783.90      0.65314    3.661e-03   
29      2842.85      0.67879    1.579e-03   
30      2899.55      0.65319    1.881e-03   
31      2963.80      0.66209    2.470e-03   
32      3028.85      0.64677    1.355e-03   
33      3104.45      0.65563    2.377e-03   
34      3160.30      0.67667    2.162e-03   
35      3223.25      0.66050    1.921e-03   
36      3289.40      0.66746    2.052e-03   
37      3399.35      0.67119    2.254e-03   
38      3489.05      0.68383    1.777e-03   
39      3579.45      0.72049    2.014e-03   
40      3646.60      0.74820    2.380e-03   
41      3727.15      0.79599    1.805e-03   
42      3803.45      0.84916    6.216e-04   
43      3862.20      0.85481    7.991e-04   
44      3973.90      0.92239    1.025e-03   
45      4048.85      0.94403    1.342e-03   
46      4136.25      0.98927    4.016e-03   
47      4312.55      0.99735    7.353e-04   
48      4418.30      0.99964    6.935e-04   
49      4483.80      0.99493    6.385e-04   
50      4566.60      0.99924    1.854e-03   
51      4710.05      1.01750    4.792e-04   
52      4818.75      1.00550    1.471e-03   
53      4931.75      1.01085    8.831e-04   
54      5041.35      0.98286    1.738e-03   
55      5114.15      0.96772    5.426e-04   
56      5296.25      0.93935    5.048e-04   
57      5437.10      0.92751    5.330e-04   
58      5550.10      0.93138    6.041e-04   
59      5660.90      0.89345    6.538e-04   
60      5863.70      0.90302    5.538e-04   
61      6045.35      0.89628    1.333e-03   
62      6169.50      0.90702    2.384e-04   
63      6245.10      0.91286    9.172e-04   
64      6373.25      0.92497    3.622e-03   
65      6569.35      0.94942    8.979e-04   
66      6695.70      0.90685    8.513e-04   
67      6939.85      0.85438    1.861e-04   
68      7133.25      0.83052    1.175e-03   
69      7477.85      0.77222    4.796e-04   
70      7643.45      0.74626    2.422e-04   
71      7734.30      0.72767    2.153e-03   
72      8111.40      0.71846    7.672e-04   
73      8397.25      0.69710    1.027e-03   
74      9165.25      0.63868    3.089e-04   
75      9639.80      0.64592    1.661e-04   
76     10304.50      0.60370    1.876e-04   
77     10617.50      0.58390    2.913e-04   
78     10763.50      0.56654    4.631e-04   
79     12697.00      0.48859    2.966e-05   
80     14279.00      0.39948    1.936e-05   
81     16160.00      0.35296    1.995e-05   
82     17536.00      0.30492    1.535e-05   
83     19384.50      0.23317    1.904e-05   
84     21701.00      0.17010    1.386e-04   
85     23772.50      0.12340    2.455e-03   
86     27179.00      0.06940    5.379e-03   
87     28906.50      0.06452    1.831e-03   
88     38384.50      0.03882    1.794e-03   
89     93251.00      0.00464    1.230e-04   
90    391830.00      0.00101    1.006e-03   
91    626930.00      0.00075    7.488e-04   
