#Filter     Eff. Wave     Flux(Scaled)     Error(NMAD)
0       1338.35      0.22351    1.737e-01   
1       1476.05      0.25021    5.111e-02   
2       1627.90      0.32929    2.157e-02   
3       1689.20      0.38340    8.585e-03   
4       1751.70      0.32715    3.113e-02   
5       1798.45      0.34873    1.792e-02   
6       1858.75      0.33105    1.037e-02   
7       1902.20      0.30813    1.698e-02   
8       1978.35      0.33964    1.439e-02   
9       2035.55      0.33959    4.238e-03   
10      2076.95      0.28292    1.908e-02   
11      2149.95      0.24423    2.174e-02   
12      2219.65      0.29520    3.681e-03   
13      2273.40      0.29470    5.715e-03   
14      2319.65      0.27257    3.540e-03   
15      2355.60      0.25860    2.381e-03   
16      2408.90      0.31499    4.327e-03   
17      2442.75      0.31237    1.127e-02   
18      2512.55      0.30598    2.351e-03   
19      2550.40      0.31710    4.520e-03   
20      2628.10      0.32567    2.288e-03   
21      2709.50      0.38523    6.315e-03   
22      2755.00      0.37662    1.461e-03   
23      2811.10      0.39909    2.442e-03   
24      2854.75      0.35504    1.690e-03   
25      2888.25      0.39433    7.310e-04   
26      2953.60      0.43230    1.723e-03   
27      3021.50      0.42763    1.068e-03   
28      3053.15      0.44127    9.988e-04   
29      3115.35      0.39978    1.240e-03   
30      3194.25      0.48360    1.454e-03   
31      3269.30      0.48564    3.860e-04   
32      3374.55      0.51704    1.747e-03   
33      3460.55      0.54346    3.708e-03   
34      3527.40      0.51488    8.437e-04   
35      3612.80      0.56641    1.699e-03   
36      3706.05      0.66285    5.422e-04   
37      3745.40      0.62651    9.422e-04   
38      3831.85      0.69854    5.282e-04   
39      3903.65      0.75490    1.933e-03   
40      3975.50      0.85785    3.339e-03   
41      4090.35      0.93087    5.764e-04   
42      4180.85      0.95595    5.134e-04   
43      4320.50      1.02045    2.089e-03   
44      4402.40      0.99877    5.387e-04   
45      4522.95      0.98921    9.401e-04   
46      4650.75      1.01481    5.008e-04   
47      4738.15      1.08160    1.446e-03   
48      4835.35      1.09250    1.477e-03   
49      4915.05      1.06750    7.884e-04   
50      4980.85      1.08645    3.894e-04   
51      5115.60      1.09310    1.379e-04   
52      5255.50      1.09225    1.732e-04   
53      5335.05      1.09125    8.611e-04   
54      5469.10      1.09495    1.716e-04   
55      5619.30      1.12725    1.968e-04   
56      5740.20      1.09940    1.545e-04   
57      5875.45      1.12875    2.473e-04   
58      5983.10      1.15600    5.155e-04   
59      6073.55      1.13280    4.099e-04   
60      6223.45      1.19085    1.781e-04   
61      6387.10      1.20710    4.034e-04   
62      6552.55      1.19115    5.878e-04   
63      6705.55      1.22385    9.987e-04   
64      6836.05      1.14485    4.020e-04   
65      7092.80      1.15445    1.555e-04   
66      7317.60      1.12830    6.538e-04   
67      7516.25      1.12710    9.212e-05   
68      7670.40      1.09135    3.636e-04   
69      7817.60      1.07910    3.441e-04   
70      8096.40      1.09185    6.077e-04   
71      8294.80      1.05520    4.675e-04   
72      8756.20      1.01665    7.962e-04   
73      9175.60      1.03360    9.137e-05   
74      9862.20      1.06330    4.190e-05   
75      9951.50      1.05290    2.243e-04   
76     10283.00      1.04625    9.441e-05   
77     10484.50      0.98847    1.003e-04   
78     11679.00      0.93498    4.345e-05   
79     13952.00      0.79209    1.470e-05   
80     16313.00      0.68650    2.463e-06   
81     17277.00      0.62500    1.328e-05   
82     19145.50      0.52909    2.008e-05   
83     21043.00      0.40399    1.801e-06   
84     22341.50      0.31574    1.494e-04   
85     26365.00      0.19566    5.610e-04   
86     28044.00      0.13198    2.379e-03   
87     32527.00      0.09543    1.939e-03   
88     37870.50      0.06286    1.371e-04   
89    101680.00      0.00917    5.882e-05   
90    470120.00      0.00943    9.277e-05   
91    752200.00      0.00526    5.604e-05   
