#Filter     Eff. Wave     Flux(Scaled)     Error(NMAD)
0       1154.25      0.67433    6.183e-02   
1       1359.40      0.90806    9.863e-03   
2       1485.95      0.98537    1.841e-02   
3       1562.60      0.91747    7.096e-03   
4       1625.30      0.90130    3.946e-03   
5       1685.85      1.00930    5.215e-03   
6       1749.10      0.96416    1.196e-02   
7       1808.20      0.96500    1.958e-03   
8       1842.10      0.85188    2.020e-02   
9       1898.10      0.81287    4.093e-03   
10      1938.95      0.77934    1.142e-02   
11      1989.60      0.79446    4.187e-03   
12      2043.15      0.80618    5.469e-03   
13      2086.40      0.65986    3.817e-03   
14      2158.10      0.65585    4.987e-03   
15      2194.50      0.71278    4.852e-03   
16      2260.15      0.61518    1.764e-02   
17      2303.45      0.61050    1.040e-03   
18      2357.60      0.62411    8.337e-03   
19      2392.85      0.66129    1.349e-03   
20      2455.20      0.64287    3.884e-03   
21      2514.80      0.64109    4.672e-03   
22      2548.30      0.67543    7.552e-04   
23      2581.40      0.61461    5.212e-04   
24      2651.40      0.65359    5.210e-03   
25      2698.00      0.64172    1.865e-03   
26      2785.45      0.63373    4.016e-03   
27      2815.85      0.64021    2.155e-03   
28      2869.50      0.71006    1.914e-03   
29      2936.25      0.66861    5.634e-04   
30      3015.80      0.70058    1.569e-03   
31      3101.75      0.66893    4.204e-04   
32      3163.70      0.68041    6.262e-03   
33      3227.65      0.68524    1.670e-03   
34      3281.40      0.64098    6.455e-03   
35      3317.45      0.69371    1.222e-03   
36      3421.05      0.69705    3.473e-03   
37      3495.75      0.71413    8.761e-04   
38      3597.55      0.68220    2.684e-03   
39      3674.45      0.79285    1.899e-03   
40      3768.90      0.84968    1.109e-03   
41      3833.40      0.84308    2.804e-03   
42      3920.95      0.87111    1.578e-03   
43      3974.10      0.92214    2.863e-03   
44      4034.15      0.94212    2.702e-03   
45      4188.70      0.97872    5.510e-04   
46      4298.00      1.01975    6.499e-04   
47      4384.00      0.96839    1.850e-03   
48      4499.10      0.98279    1.107e-03   
49      4627.55      1.00985    5.048e-04   
50      4703.90      1.00324    2.144e-03   
51      4824.30      1.02980    1.301e-03   
52      4937.60      0.99065    4.958e-04   
53      5081.45      0.98703    1.581e-04   
54      5140.80      0.96823    2.088e-03   
55      5248.50      0.94623    4.544e-04   
56      5331.50      0.95574    1.359e-03   
57      5480.80      0.88198    9.361e-04   
58      5587.55      0.87185    8.592e-04   
59      5688.65      0.91593    4.703e-04   
60      5868.40      0.95035    9.803e-04   
61      6057.55      0.92568    3.680e-04   
62      6231.55      0.93029    7.167e-05   
63      6346.20      0.96795    4.828e-04   
64      6553.10      0.99905    7.969e-04   
65      6671.35      1.03275    2.103e-03   
66      6769.80      1.00980    6.886e-04   
67      6904.40      0.93720    5.368e-04   
68      6980.30      0.93722    2.183e-03   
69      7332.05      0.83619    2.994e-04   
70      7580.60      0.80283    2.482e-03   
71      7823.60      0.81100    2.978e-04   
72      8216.80      0.75206    8.696e-04   
73      8744.70      0.74299    1.392e-04   
74      9129.00      0.73660    8.611e-04   
75      9318.55      0.73263    1.259e-04   
76      9644.10      0.72934    3.876e-03   
77     10570.50      0.67946    3.437e-04   
78     10791.50      0.67027    8.432e-05   
79     13364.00      0.57033    2.786e-05   
80     14637.00      0.47581    1.371e-05   
81     16167.00      0.45139    3.078e-05   
82     17819.50      0.37613    6.251e-06   
83     19444.00      0.30467    4.807e-05   
84     21905.50      0.20456    3.916e-05   
85     24441.00      0.12237    3.741e-03   
86     26208.50      0.12016    8.702e-03   
87     31246.50      0.07527    4.030e-03   
88     36498.50      0.04676    3.158e-04   
89     97464.00      0.01192    2.630e-04   
90    419925.00      0.01883    4.999e-04   
91    695185.00      0.00420    4.256e-04   
